Date,Day ,Month,Year,Quarter,Open,High,Low,Close,Volume
28-04-1994,Thursday,April,1994,Q2,0.233753,0.23553,0.224329,0.228042,118979456.7
29-04-1994,Friday,April,1994,Q2,0.226186,0.2298,0.224329,0.226186,112242022.1
02-05-1994,Monday,May,1994,Q2,0.226186,0.23553,0.226186,0.233753,145915885.3
03-05-1994,Tuesday,May,1994,Q2,0.233753,0.23553,0.22261,0.228042,157374876.2
04-05-1994,Wednesday,May,1994,Q2,0.233753,0.250631,0.2298,0.248853,431222560.4
05-05-1994,Thursday,May,1994,Q2,0.250631,0.254542,0.243126,0.247896,341434267.8
06-05-1994,Friday,May,1994,Q2,0.243126,0.246946,0.23553,0.243688,222361974.3
09-05-1994,Monday,May,1994,Q2,0.243126,0.244933,0.231954,0.23553,166340448.5
10-05-1994,Tuesday,May,1994,Q2,0.239442,0.241218,0.233753,0.233753,173886871.2
11-05-1994,Wednesday,May,1994,Q2,0.233753,0.237672,0.224329,0.228042,172321876.4
12-05-1994,Thursday,May,1994,Q2,0.2298,0.231954,0.22261,0.223747,126830900.5
13-05-1994,Friday,May,1994,Q2,0.224329,0.2298,0.220458,0.226186,109668997.9
16-05-1994,Monday,May,1994,Q2,0.226186,0.2298,0.22261,0.22261,160319194.6
17-05-1994,Tuesday,May,1994,Q2,0.224329,0.224329,0.216873,0.221336,213277037.2
18-05-1994,Wednesday,May,1994,Q2,0.224329,0.231954,0.220458,0.230978,146671892.1
19-05-1994,Thursday,May,1994,Q2,0.231954,0.244933,0.2298,0.242137,323967313.8
20-05-1994,Friday,May,1994,Q2,0.239442,0.243126,0.233753,0.234067,116220786.5
23-05-1994,Monday,May,1994,Q2,0.233753,0.23553,0.226186,0.2298,142043274.8
24-05-1994,Tuesday,May,1994,Q2,0.233753,0.23553,0.228042,0.231954,149735557
25-05-1994,Wednesday,May,1994,Q2,0.228042,0.239442,0.226186,0.23553,161181290.5
26-05-1994,Thursday,May,1994,Q2,0.237672,0.237672,0.228042,0.2298,86485906.14
27-05-1994,Friday,May,1994,Q2,0.228042,0.231954,0.22261,0.2259,128701006.5
31-05-1994,Tuesday,May,1994,Q2,0.22261,0.22261,0.21469,0.220458,304802692.1
01-06-1994,Wednesday,June,1994,Q2,0.21469,0.215954,0.210197,0.212863,456806235
02-06-1994,Thursday,June,1994,Q2,0.213782,0.21469,0.204506,0.206343,455811490.5
03-06-1994,Friday,June,1994,Q2,0.204506,0.211173,0.201741,0.208357,418821905.4
06-06-1994,Monday,June,1994,Q2,0.207431,0.209308,0.20357,0.206343,149244872.7
07-06-1994,Tuesday,June,1994,Q2,0.205464,0.209308,0.205464,0.207431,166075187.8
08-06-1994,Wednesday,June,1994,Q2,0.207431,0.208357,0.196033,0.196942,324656913.8
09-06-1994,Thursday,June,1994,Q2,0.193404,0.20357,0.192468,0.20357,347588103.5
10-06-1994,Friday,June,1994,Q2,0.204506,0.206343,0.198728,0.199699,169019503.1
13-06-1994,Monday,June,1994,Q2,0.198728,0.204853,0.198728,0.20357,110013880.4
14-06-1994,Tuesday,June,1994,Q2,0.205464,0.206343,0.200832,0.203864,182786093.4
15-06-1994,Wednesday,June,1994,Q2,0.20357,0.211173,0.20266,0.209938,188847190.6
16-06-1994,Thursday,June,1994,Q2,0.209308,0.209308,0.196942,0.198728,258409891.4
17-06-1994,Friday,June,1994,Q2,0.196033,0.201741,0.195133,0.199699,265836991.8
20-06-1994,Monday,June,1994,Q2,0.197879,0.205464,0.196033,0.204506,236712177.8
21-06-1994,Tuesday,June,1994,Q2,0.20266,0.205464,0.194165,0.196033,288078499.6
22-06-1994,Wednesday,June,1994,Q2,0.197879,0.201741,0.196033,0.197879,134828330.3
23-06-1994,Thursday,June,1994,Q2,0.197879,0.197879,0.187608,0.189445,241446906.5
24-06-1994,Friday,June,1994,Q2,0.189445,0.196942,0.186759,0.19311,346792327.3
27-06-1994,Monday,June,1994,Q2,0.190265,0.197879,0.18577,0.197879,303091837.7
28-06-1994,Tuesday,June,1994,Q2,0.197879,0.204506,0.193404,0.201741,206314086.9
29-06-1994,Wednesday,June,1994,Q2,0.201741,0.204506,0.195133,0.196942,160531364.7
30-06-1994,Thursday,June,1994,Q2,0.197879,0.20266,0.197879,0.199699,120464800.5
01-07-1994,Friday,July,1994,Q3,0.198728,0.199699,0.191174,0.194165,212295613
05-07-1994,Tuesday,July,1994,Q3,0.193404,0.201741,0.193404,0.199699,101658431.1
06-07-1994,Wednesday,July,1994,Q3,0.197879,0.199699,0.196033,0.196942,115318964.7
07-07-1994,Thursday,July,1994,Q3,0.195133,0.20357,0.192468,0.202303,201486466.8
08-07-1994,Friday,July,1994,Q3,0.199699,0.208357,0.199699,0.203864,246579643.7
11-07-1994,Monday,July,1994,Q3,0.204506,0.206343,0.200832,0.20357,126021915.4
12-07-1994,Tuesday,July,1994,Q3,0.20357,0.214394,0.198728,0.213782,286937934
13-07-1994,Wednesday,July,1994,Q3,0.21469,0.228042,0.21469,0.223747,533185938.6
14-07-1994,Thursday,July,1994,Q3,0.22348,0.224329,0.212863,0.215954,213940118.2
15-07-1994,Friday,July,1994,Q3,0.212863,0.215954,0.207431,0.212863,112454187.1
18-07-1994,Monday,July,1994,Q3,0.212074,0.218661,0.211173,0.213782,90504477.37
19-07-1994,Tuesday,July,1994,Q3,0.215954,0.216873,0.206343,0.208715,137799136.2
20-07-1994,Wednesday,July,1994,Q3,0.206343,0.208357,0.198728,0.200832,257401935
21-07-1994,Thursday,July,1994,Q3,0.200832,0.21469,0.199699,0.211173,342787005.5
22-07-1994,Friday,July,1994,Q3,0.238641,0.240963,0.226186,0.233753,931437442.5
25-07-1994,Monday,July,1994,Q3,0.23465,0.240408,0.231954,0.238868,500493433.8
26-07-1994,Tuesday,July,1994,Q3,0.239442,0.241218,0.23465,0.236438,223582093.8
27-07-1994,Wednesday,July,1994,Q3,0.23553,0.236438,0.230978,0.234067,158422601
28-07-1994,Thursday,July,1994,Q3,0.233753,0.242137,0.232814,0.240408,290492310.6
29-07-1994,Friday,July,1994,Q3,0.240408,0.256389,0.240408,0.253968,658120260.6
01-08-1994,Monday,August,1994,Q3,0.253327,0.254542,0.246946,0.251844,271500200
02-08-1994,Tuesday,August,1994,Q3,0.252706,0.253327,0.244319,0.245575,319206037.8
03-08-1994,Wednesday,August,1994,Q3,0.246946,0.250631,0.242137,0.249743,268622181.1
04-08-1994,Thursday,August,1994,Q3,0.249743,0.254542,0.249743,0.250631,218781026.1
05-08-1994,Friday,August,1994,Q3,0.247896,0.251844,0.247896,0.250631,103037741.4
08-08-1994,Monday,August,1994,Q3,0.249743,0.256389,0.248853,0.254542,167295312.3
09-08-1994,Tuesday,August,1994,Q3,0.252706,0.255449,0.249743,0.253327,93077421.58
10-08-1994,Wednesday,August,1994,Q3,0.253327,0.263008,0.250631,0.260913,300266909.4
11-08-1994,Thursday,August,1994,Q3,0.258128,0.264823,0.255449,0.258791,352986024.5
12-08-1994,Friday,August,1994,Q3,0.259393,0.264823,0.255449,0.262078,212733272.5
15-08-1994,Monday,August,1994,Q3,0.262078,0.263906,0.258128,0.260913,142189080.6
16-08-1994,Tuesday,August,1994,Q3,0.259393,0.262078,0.256389,0.262078,184417456.6
17-08-1994,Wednesday,August,1994,Q3,0.263008,0.266829,0.260913,0.263906,338887822.3
18-08-1994,Thursday,August,1994,Q3,0.262078,0.265732,0.259944,0.260913,244245396.8
19-08-1994,Friday,August,1994,Q3,0.262078,0.263906,0.258128,0.263008,154589681.9
22-08-1994,Monday,August,1994,Q3,0.262078,0.263906,0.260913,0.263008,180491675.5
23-08-1994,Tuesday,August,1994,Q3,0.263008,0.270583,0.262078,0.263906,253940351.6
24-08-1994,Wednesday,August,1994,Q3,0.262078,0.263906,0.259393,0.263008,203184137.7
25-08-1994,Thursday,August,1994,Q3,0.258128,0.274512,0.258128,0.264499,353821536.7
26-08-1994,Friday,August,1994,Q3,0.265732,0.272281,0.265732,0.269663,241805027.2
29-08-1994,Monday,August,1994,Q3,0.269663,0.272281,0.265732,0.266829,180120325.7
30-08-1994,Tuesday,August,1994,Q3,0.265732,0.274512,0.264823,0.27322,215611246.8
31-08-1994,Wednesday,August,1994,Q3,0.271471,0.281979,0.269663,0.272615,416633570.6
01-09-1994,Thursday,September,1994,Q3,0.266829,0.269663,0.260913,0.263906,241911145.7
02-09-1994,Friday,September,1994,Q3,0.265732,0.267787,0.263906,0.266829,119960904.3
06-09-1994,Tuesday,September,1994,Q3,0.265732,0.268448,0.263906,0.268122,108263197.9
07-09-1994,Wednesday,September,1994,Q3,0.268448,0.275964,0.266829,0.272281,241446906.5
08-09-1994,Thursday,September,1994,Q3,0.271471,0.27322,0.268448,0.272281,188091180.8
09-09-1994,Friday,September,1994,Q3,0.269663,0.271471,0.266829,0.269663,186194688.5
12-09-1994,Monday,September,1994,Q3,0.268448,0.269663,0.266829,0.269663,107215468.1
13-09-1994,Tuesday,September,1994,Q3,0.269663,0.27322,0.268448,0.270255,123422402.6
14-09-1994,Wednesday,September,1994,Q3,0.268448,0.269663,0.263906,0.264823,117334804.7
15-09-1994,Thursday,September,1994,Q3,0.264823,0.272281,0.264823,0.271471,306646227.4
16-09-1994,Friday,September,1994,Q3,0.270583,0.280756,0.267787,0.274512,431209266.5
19-09-1994,Monday,September,1994,Q3,0.274512,0.27715,0.267787,0.267787,206460028.4
20-09-1994,Tuesday,September,1994,Q3,0.264823,0.266829,0.259393,0.260596,233582191.1
21-09-1994,Wednesday,September,1994,Q3,0.259944,0.260913,0.254542,0.257279,278091714.4
22-09-1994,Thursday,September,1994,Q3,0.258128,0.258128,0.253327,0.255449,173170701.6
23-09-1994,Friday,September,1994,Q3,0.255449,0.259944,0.255449,0.255728,157348313.7
26-09-1994,Monday,September,1994,Q3,0.255449,0.259944,0.253327,0.255728,167799349.2
27-09-1994,Tuesday,September,1994,Q3,0.254542,0.257279,0.251844,0.255449,129178509.2
28-09-1994,Wednesday,September,1994,Q3,0.256389,0.259393,0.253327,0.255449,96233924.24
29-09-1994,Thursday,September,1994,Q3,0.254542,0.259393,0.251844,0.257279,129523241.9
30-09-1994,Friday,September,1994,Q3,0.257279,0.259944,0.253327,0.253968,84907584.95
03-10-1994,Monday,October,1994,Q4,0.253327,0.254542,0.244933,0.249743,153462349.5
04-10-1994,Tuesday,October,1994,Q4,0.250631,0.256389,0.248853,0.254542,192295489.2
05-10-1994,Wednesday,October,1994,Q4,0.253327,0.287392,0.251844,0.285633,840521796.3
06-10-1994,Thursday,October,1994,Q4,0.281979,0.282591,0.271471,0.27322,623955643.3
07-10-1994,Friday,October,1994,Q4,0.272281,0.279569,0.267787,0.278937,431501015.8
10-10-1994,Monday,October,1994,Q4,0.279885,0.298543,0.278937,0.29306,619804471
11-10-1994,Tuesday,October,1994,Q4,0.312133,0.315785,0.297102,0.298543,997432514.3
12-10-1994,Wednesday,October,1994,Q4,0.298543,0.32121,0.294978,0.317615,707324835.4
13-10-1994,Thursday,October,1994,Q4,0.32121,0.323294,0.306059,0.310049,622045870.2
14-10-1994,Friday,October,1994,Q4,0.313062,0.316676,0.308302,0.310049,208475937.2
17-10-1994,Monday,October,1994,Q4,0.308302,0.313062,0.29306,0.299788,359975495.9
18-10-1994,Tuesday,October,1994,Q4,0.306059,0.313693,0.30512,0.310888,555003000.7
19-10-1994,Wednesday,October,1994,Q4,0.30916,0.317615,0.30916,0.310888,415744938.5
20-10-1994,Thursday,October,1994,Q4,0.310888,0.315463,0.30512,0.30916,258317043.5
21-10-1994,Friday,October,1994,Q4,0.307333,0.322365,0.307333,0.32121,382137391
24-10-1994,Monday,October,1994,Q4,0.322365,0.325181,0.315785,0.318515,242163156.1
25-10-1994,Tuesday,October,1994,Q4,0.313693,0.32121,0.313062,0.32121,357004625.1
26-10-1994,Wednesday,October,1994,Q4,0.32121,0.326,0.32121,0.326,233011895.2
27-10-1994,Thursday,October,1994,Q4,0.326,0.329971,0.32027,0.322365,188767639.7
28-10-1994,Friday,October,1994,Q4,0.319709,0.323294,0.314822,0.317615,323662246.2
31-10-1994,Monday,October,1994,Q4,0.316676,0.327273,0.313062,0.325507,421447904.8
01-11-1994,Tuesday,November,1994,Q4,0.323294,0.327839,0.319709,0.325181,258264013.7
02-11-1994,Wednesday,November,1994,Q4,0.325181,0.326,0.312133,0.312133,259033243.5
03-11-1994,Thursday,November,1994,Q4,0.314822,0.316676,0.30916,0.313062,130876060.6
04-11-1994,Friday,November,1994,Q4,0.313062,0.313693,0.301704,0.304586,227414980.5
07-11-1994,Monday,November,1994,Q4,0.304586,0.310888,0.302484,0.307333,133860187.8
08-11-1994,Tuesday,November,1994,Q4,0.306059,0.32121,0.303433,0.318515,413238340.3
09-11-1994,Wednesday,November,1994,Q4,0.322365,0.324263,0.30916,0.313693,481169785.2
10-11-1994,Thursday,November,1994,Q4,0.314822,0.315785,0.30916,0.311529,181154817.3
11-11-1994,Friday,November,1994,Q4,0.310888,0.313062,0.30916,0.310049,73740465.89
14-11-1994,Monday,November,1994,Q4,0.310888,0.322365,0.310888,0.32027,165345741.5
15-11-1994,Tuesday,November,1994,Q4,0.32027,0.324263,0.310888,0.312133,198489223.9
16-11-1994,Wednesday,November,1994,Q4,0.307333,0.313388,0.306059,0.308666,221911037.2
17-11-1994,Thursday,November,1994,Q4,0.308302,0.30916,0.300715,0.301704,178144198.4
18-11-1994,Friday,November,1994,Q4,0.301704,0.30512,0.298543,0.301704,174112342.4
21-11-1994,Monday,November,1994,Q4,0.301704,0.303433,0.286542,0.287392,239908515.7
22-11-1994,Tuesday,November,1994,Q4,0.284705,0.294978,0.280756,0.281979,265651352.9
23-11-1994,Wednesday,November,1994,Q4,0.278937,0.285633,0.274512,0.278087,388185151.7
25-11-1994,Friday,November,1994,Q4,0.278087,0.284705,0.27715,0.284705,99735323.58
28-11-1994,Monday,November,1994,Q4,0.28348,0.288281,0.281407,0.285329,164218384.8
29-11-1994,Tuesday,November,1994,Q4,0.286542,0.290206,0.284705,0.288281,170677305.3
30-11-1994,Wednesday,November,1994,Q4,0.289565,0.297102,0.278937,0.280756,369498083.4
01-12-1994,Thursday,December,1994,Q4,0.278937,0.28348,0.271471,0.272615,366288442.5
02-12-1994,Friday,December,1994,Q4,0.275056,0.27715,0.268448,0.275619,203979897.6
05-12-1994,Monday,December,1994,Q4,0.275056,0.281979,0.272281,0.280193,213475927.6
06-12-1994,Tuesday,December,1994,Q4,0.278937,0.289565,0.278087,0.283224,281937861.6
07-12-1994,Wednesday,December,1994,Q4,0.282909,0.285329,0.271984,0.275964,162587070.2
08-12-1994,Thursday,December,1994,Q4,0.278087,0.278937,0.269663,0.270583,201141694.7
09-12-1994,Friday,December,1994,Q4,0.270583,0.274512,0.262078,0.27322,308741700.3
12-12-1994,Monday,December,1994,Q4,0.274512,0.27715,0.267787,0.275056,265346281.2
13-12-1994,Tuesday,December,1994,Q4,0.275964,0.278385,0.27322,0.274512,141154626.5
14-12-1994,Wednesday,December,1994,Q4,0.275056,0.287392,0.275056,0.285633,368781815.6
15-12-1994,Thursday,December,1994,Q4,0.286542,0.289565,0.278087,0.279885,269510729.2
16-12-1994,Friday,December,1994,Q4,0.280756,0.284705,0.27715,0.280756,212892401.6
19-12-1994,Monday,December,1994,Q4,0.280756,0.297102,0.280756,0.294978,394113564.9
20-12-1994,Tuesday,December,1994,Q4,0.294978,0.295847,0.289565,0.290206,207401696.5
21-12-1994,Wednesday,December,1994,Q4,0.285633,0.290206,0.282909,0.289565,186433425.2
22-12-1994,Thursday,December,1994,Q4,0.290206,0.29306,0.288281,0.291156,157587011.9
23-12-1994,Friday,December,1994,Q4,0.290206,0.297102,0.290206,0.29306,111181014.5
27-12-1994,Tuesday,December,1994,Q4,0.295847,0.299788,0.29306,0.294978,97003199.64
28-12-1994,Wednesday,December,1994,Q4,0.294978,0.295847,0.288281,0.294978,105584169.7
29-12-1994,Thursday,December,1994,Q4,0.295847,0.300715,0.294978,0.298019,143687801.3
30-12-1994,Friday,December,1994,Q4,0.297102,0.300715,0.292192,0.293991,86552212.72
03-01-1995,Tuesday,January,1995,Q1,0.29306,0.29306,0.285633,0.289565,122998089.7
04-01-1995,Wednesday,January,1995,Q1,0.291156,0.298543,0.291156,0.297102,187905531.7
05-01-1995,Thursday,January,1995,Q1,0.295847,0.297102,0.292192,0.29306,87202042.32
06-01-1995,Friday,January,1995,Q1,0.313693,0.325181,0.310049,0.316676,1274900873
09-01-1995,Monday,January,1995,Q1,0.313693,0.315785,0.30916,0.310671,324564097.3
10-01-1995,Tuesday,January,1995,Q1,0.310888,0.331758,0.310888,0.329377,728014610.7
11-01-1995,Wednesday,January,1995,Q1,0.329971,0.362534,0.321792,0.352568,1034753684
12-01-1995,Thursday,January,1995,Q1,0.34768,0.349852,0.337437,0.342315,653398800.6
13-01-1995,Friday,January,1995,Q1,0.34768,0.34768,0.3348,0.338326,416089805.8
16-01-1995,Monday,January,1995,Q1,0.338326,0.341152,0.333507,0.335413,223781086.4
17-01-1995,Tuesday,January,1995,Q1,0.335413,0.343225,0.332627,0.339275,390903938.2
18-01-1995,Wednesday,January,1995,Q1,0.339275,0.343806,0.337437,0.343806,151167930.6
19-01-1995,Thursday,January,1995,Q1,0.343225,0.346839,0.339275,0.34596,372177064
20-01-1995,Friday,January,1995,Q1,0.354367,0.354367,0.32027,0.32121,1184595357
23-01-1995,Monday,January,1995,Q1,0.315785,0.32121,0.30916,0.318515,471938911.7
24-01-1995,Tuesday,January,1995,Q1,0.318515,0.319709,0.312133,0.313693,258264013.7
25-01-1995,Wednesday,January,1995,Q1,0.298019,0.316676,0.298019,0.308836,612297766
26-01-1995,Thursday,January,1995,Q1,0.308302,0.313062,0.295847,0.298019,291765505.5
27-01-1995,Friday,January,1995,Q1,0.300715,0.304586,0.293991,0.300715,353556264.8
30-01-1995,Monday,January,1995,Q1,0.302484,0.30512,0.300715,0.302484,273051930.3
31-01-1995,Tuesday,January,1995,Q1,0.30512,0.308302,0.301704,0.304586,251964273.9
01-02-1995,Wednesday,February,1995,Q1,0.307333,0.307333,0.300715,0.302484,187534168.7
02-02-1995,Thursday,February,1995,Q1,0.302484,0.315785,0.302484,0.313693,241075555.6
03-02-1995,Friday,February,1995,Q1,0.316676,0.317615,0.304586,0.30512,377999435.7
06-02-1995,Monday,February,1995,Q1,0.307333,0.307333,0.298019,0.30512,287786691.5
07-02-1995,Tuesday,February,1995,Q1,0.304586,0.30916,0.301704,0.307946,238728082.6
08-02-1995,Wednesday,February,1995,Q1,0.30916,0.319709,0.308302,0.319128,477058285.1
09-02-1995,Thursday,February,1995,Q1,0.317615,0.330909,0.317615,0.328764,562947354.1
10-02-1995,Friday,February,1995,Q1,0.328764,0.332935,0.327273,0.329971,415599119.5
13-02-1995,Monday,February,1995,Q1,0.328103,0.335413,0.326,0.329971,335558856.1
14-02-1995,Tuesday,February,1995,Q1,0.329971,0.332627,0.32121,0.323571,196115101.2
15-02-1995,Wednesday,February,1995,Q1,0.326,0.328103,0.32027,0.320913,218449514.5
16-02-1995,Thursday,February,1995,Q1,0.325181,0.326,0.32121,0.325507,259073038.2
17-02-1995,Friday,February,1995,Q1,0.323294,0.324263,0.32027,0.32027,144218317.7
21-02-1995,Tuesday,February,1995,Q1,0.32121,0.322365,0.308302,0.30916,357123958.6
22-02-1995,Wednesday,February,1995,Q1,0.306059,0.30916,0.302484,0.307946,347455468.1
23-02-1995,Thursday,February,1995,Q1,0.310049,0.315785,0.301704,0.302859,372667796.9
24-02-1995,Friday,February,1995,Q1,0.302484,0.304586,0.290206,0.293991,673571311.9
